time,left_hip_angle,left_knee_spring_angle,left_toe_angle,right_hip_angle,right_knee_spring_angle,right_toe_angle,left_hip_qvel,left_knee_spring_qvel,left_toe_qvel,right_hip_qvel,right_knee_spring_qvel,right_toe_qvel
3.170500000000226,1.5071970039978624,3.8237620890140533,0.13768108934164047,-1.6735298860818149,-1.7461524416692555,1.51475643934682,0.004480080679059029,0.07233279943466187,0.944135308265686,-1.3914625644683838,0.012473038397729397,2.951868772506714
3.1710000000002263,1.5414484387729317,3.6342473357915877,0.18895245790481568,-1.713818278349936,-1.7959573617205025,1.512465597782284,0.00450601102784276,0.07690998911857605,0.9917329549789429,-1.369314193725586,0.011297572404146194,2.9145398139953613
3.1715000000002265,1.585600997041911,3.4374150037765503,0.2425640970468521,-1.7274724444374443,-1.8280267547816038,1.51152518754825,0.005324347876012325,0.08193433284759521,1.0428462028503418,-1.3370405435562134,0.018404336646199226,2.8808438777923584
3.1720000000002266,1.6507042358629405,3.246672934293747,0.29896468967199324,-1.7236602392047644,-1.8575980857014656,1.5045975456945597,0.005644812248647213,0.08716017007827759,1.098395824432373,-1.307871699333191,0.01984647661447525,2.842595338821411
3.172500000000227,1.6765418477356433,3.0402213111519814,0.35839539766311646,-1.6927790792658926,-1.8637211504392326,1.4922789360396564,0.00567907840013504,0.09244604408740997,1.1597206592559814,-1.281141757965088,0.01910427398979664,2.8005330562591553
3.173000000000227,1.7155287797097116,2.8422710239887237,0.4206404209136963,-1.6947767734527588,-1.8912676035426557,1.4836889052763582,0.005654983688145876,0.09785836935043335,1.2259396314620972,-1.2579067945480347,0.01754421554505825,2.753354787826538
3.173500000000227,1.8091028914321214,2.671281560510397,0.4843144565820694,-1.3439045319333673,-1.640576508268714,1.473359714820981,0.006189754698425531,0.10363983362913132,1.2944297790527344,-1.2161622047424316,0.023631537333130836,2.7193973064422607
3.1740000000002273,1.8310900710523128,2.5458343476057053,0.537816758453846,-1.397535401582718,-1.5960702503100037,1.4682094480842351,0.006292812526226044,0.10949048399925232,1.3643518686294556,-1.1818437576293945,0.02428176999092102,2.682326555252075
3.1745000000002275,1.8654926980379969,2.4360394731163977,0.5918778166174888,-1.142147588916123,-1.3124994162470103,1.4458239550702274,0.006025754380971193,0.11527939140796661,1.4354647397994995,-1.1462762355804443,0.02254064381122589,2.6518495082855225
3.1750000000002276,1.947997125517577,2.435747483372688,0.6325122818350792,-1.2039344690740108,-1.1715892718173564,1.438110678922385,0.005902825854718685,0.12137535214424133,1.5005452632904053,-1.118747353553772,0.020541062578558922,2.6221230030059814
3.175500000000228,1.9791086979210377,2.40552948564291,0.67129694968462,-1.0341333175078034,-0.838613124936819,1.424951311107725,0.005623526871204376,0.12744180858135223,1.5627421140670776,-1.093241572380066,0.01825198158621788,2.6008105278015137
3.176000000000228,1.9926945408806205,2.4565106302499773,0.6953860178589821,-1.2624803202226758,-0.6982190442271531,1.4177171894349159,0.005547074601054192,0.1336785852909088,1.6170141696929932,-1.0815445184707642,0.016673944890499115,2.5801661014556885
3.176500000000228,1.9687296443153173,2.4834849715232847,0.7163685098290443,-1.4421241188421845,-0.5244445963762701,1.4063811453990638,0.005524872336536646,0.139917254447937,1.6653305292129517,-1.082186222076416,0.015446051023900509,2.5612897872924805
3.1770000000002283,1.9427320824936032,2.5084603667259215,0.734399302303791,-1.639569729566574,-0.36295480728149415,1.3912045238539577,0.005529323592782021,0.14615416526794434,1.7077381610870361,-1.0952881574630737,0.014614192768931389,2.543553352355957
3.1775000000002285,1.9857770218979567,2.5710684403777124,0.748175360262394,-1.8706624496728181,-0.227315735258162,1.372579275071621,0.005609372165054083,0.1526518315076828,1.7409628629684448,-1.1209242343902588,0.014231967739760876,2.5259408950805664
3.1780000000002286,2.0009182292968033,2.619134412705898,0.7579046353697777,-2.069656435586512,-0.081222487334162,1.3519040949642658,0.00566694512963295,0.1592884510755539,1.7662731409072876,-1.157808780670166,0.014134223572909832,2.5088467597961426
